,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.0412980046949607,768,768,1.0,2.900758923438774,4.047490912688,0.9104564705262398,True,24.849709,dense,4.747544130054168,3.0402353,1.3953214,bert.encoder.layer.0.attention.self.query,767,1097.0719,768,92,1,1,0.19816781659229613,24.849709,44.14828,success,4.98494815826416,0.0003060477029066533,,1,24.849708557128906,3.401977300643921
3,14,Linear,0.04667114837393893,768,768,1.0,3.1998729698892636,5.019098921371255,0.9095258928745267,True,37.02803,dense,5.305911235087861,3.0335548,1.5685307,bert.encoder.layer.0.attention.self.key,768,1080.3253,768,87,0,1,0.23585113860691262,37.02803,29.175879,success,6.085066318511963,0.0016696929233148694,,0,37.02803039550781,3.5827724933624268
4,15,Linear,0.09198209468273,768,768,1.0,4.257152664270418,2.9581245142024146,0.936311294907231,True,4.952903,dense,3.9910520927290833,2.6899326,0.69485986,bert.encoder.layer.0.attention.self.value,768,489.70267,768,58,0,1,0.42768509762489004,4.952903,98.87185,success,2.2255117893218994,0.0009699887596070766,,1,4.952902793884277,2.14753794670105
5,18,Linear,0.05979000309887106,768,768,1.0,2.5221821398119717,2.2791217479949566,0.9175856039181004,True,8.009971,dense,3.333008537447467,2.6830163,0.9036309,bert.encoder.layer.0.attention.output.dense,767,481.96597,768,138,1,1,0.12957674875192676,8.009971,60.170753,success,2.8301892280578613,1.2733722542179748e-05,,1,8.009970664978027,1.0412836074829102
6,22,Linear,0.05887994735173607,768,3072,4.0,3.3643570711479045,7.454736941231145,0.9711599066530775,True,164.36078,dense,7.520789632061302,3.5192192,2.2157984,bert.encoder.layer.0.intermediate.dense,768,3305.3633,768,223,0,1,0.15832906018776888,164.36078,20.110415,success,12.820326805114746,0.4615064263343811,,0,164.36077880859375,4.791337490081787
7,25,Linear,0.03646862531078321,768,3072,4.0,3.5595461624467224,6.087582777342643,1.000716922638271,True,51.311317,dense,6.346001719283971,3.4817839,1.7102132,bert.encoder.layer.0.output.dense,768,3032.3813,768,32,0,1,0.45246811205652043,51.311317,59.09771,success,7.163191795349121,0.39766961336135864,,0,51.311317443847656,9.077798843383789
8,31,Linear,0.043995880275732424,768,768,1.0,2.7299756787220275,3.5636038706381505,0.9150252866163503,True,20.200445,dense,4.500002968755213,3.028372,1.305361,bert.encoder.layer.1.attention.self.query,767,1067.51,768,134,1,1,0.14944713658716427,20.200445,52.845867,success,4.494490623474121,0.00020406213297974318,,1,20.2004451751709,2.424936294555664
9,32,Linear,0.032567617508600266,768,768,1.0,2.7136028084797723,4.1604402556107045,0.9030393319469563,True,34.133392,dense,4.682848762640548,3.0281708,1.5331795,bert.encoder.layer.1.attention.self.key,767,1067.015,768,108,1,1,0.1648915071266492,34.133392,31.26015,success,5.842379093170166,8.411768067162484e-05,,1,34.133392333984375,2.7731382846832275
