,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.04209221561868137,768,768,1.0,2.8975211323575425,4.044261883669844,0.9104672384170955,True,24.875172,dense,4.743505234008277,3.0401394,1.3957661,bert.encoder.layer.0.attention.self.query,767,1096.83,768,92,1,1,0.197830253537225,24.875172,44.09336,success,4.987501621246338,0.00021022791042923927,,2,24.875171661376953,3.398240804672241
3,14,Linear,0.04712937314228416,768,768,1.0,3.2021037576064955,5.020247345418223,0.9095297685550154,True,36.965496,dense,5.308083842665595,3.0334454,1.5677966,bert.encoder.layer.0.attention.self.key,768,1080.0532,768,87,0,1,0.23609030415433327,36.965496,29.217875,success,6.079925537109375,0.0015832600183784962,,0,36.96549606323242,3.583367347717285
4,15,Linear,0.0918738820441205,768,768,1.0,4.302435691319683,2.986344302311953,0.9363280895226822,True,4.9443073,dense,4.014526787872926,2.6899264,0.6941055,bert.encoder.layer.0.attention.self.value,768,489.69583,768,57,0,1,0.4374182930279387,4.9443073,99.04235,success,2.2235798835754395,0.00027206059894524515,,1,4.944307327270508,2.1680030822753906
5,18,Linear,0.059103368542183565,768,768,1.0,2.5195498877623983,2.2737588487930425,0.9174252474292276,True,7.9881544,dense,3.3307433732195917,2.6828158,0.90244645,bert.encoder.layer.0.attention.output.dense,768,481.74344,768,138,0,1,0.1293526765771465,7.9881544,60.307228,success,2.8263323307037354,0.0006120458710938692,,1,7.988154411315918,1.039607048034668
6,22,Linear,0.05850444963602808,768,3072,4.0,3.3641210917115716,7.452381330781032,0.9711856727511416,True,164.15472,dense,7.518688433824065,3.5191464,2.2152536,bert.encoder.layer.0.intermediate.dense,768,3304.81,768,223,0,1,0.15831325783590158,164.15472,20.132288,success,12.812288284301758,0.46130457520484924,,0,164.15472412109375,4.790600776672363
7,25,Linear,0.03653966164241651,768,3072,4.0,3.5187741037348634,6.017647485464247,1.0007190757940982,True,51.30439,dense,6.284210375465923,3.4818249,1.7101545,bert.encoder.layer.0.output.dense,768,3032.667,768,31,0,1,0.45238518363851943,51.30439,59.111256,success,7.162708282470703,0.3978089690208435,,0,51.30438995361328,9.133254051208496
8,31,Linear,0.04431194588700249,768,768,1.0,2.7301149877321915,3.5638218447040497,0.914880073697887,True,20.201063,dense,4.499255716549394,3.028256,1.3053743,bert.encoder.layer.1.attention.self.query,768,1067.2245,768,134,0,1,0.14945917105269224,20.201063,52.830116,success,4.494559288024902,0.000545806426089257,,1,20.20106315612793,2.4244837760925293
9,32,Linear,0.032074660806745814,768,768,1.0,2.707675026258948,4.149861948746619,0.9028781678021124,True,34.090164,dense,4.674891070869578,3.0280461,1.5326293,bert.encoder.layer.1.attention.self.key,768,1066.7091,768,110,0,1,0.16282042521268913,34.090164,31.290817,success,5.838678359985352,0.0008659501909278333,,1,34.09016418457031,2.736760377883911
