,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041366108071163754,768,768,1.0,2.8925907745871084,4.036131650654732,0.9106483933689435,True,24.85046,dense,4.737800312527776,3.0401583,1.3953345,bert.encoder.layer.0.attention.self.query,766,1096.8774,768,94,2,1,0.19520583353825305,24.85046,44.139122,success,4.985023498535156,2.7138115910929628e-05,,2,24.850460052490234,3.355412244796753
3,14,Linear,0.046416829590546604,768,768,1.0,3.205469238737796,5.026617749710191,0.9095384529501848,True,36.99455,dense,5.312644495529264,3.0334723,1.5681379,bert.encoder.layer.0.attention.self.key,768,1080.1204,768,87,0,1,0.236451121604996,36.99455,29.196743,success,6.082314491271973,0.002191683044657111,,0,36.99454879760742,3.5866951942443848
4,15,Linear,0.0928139318140781,768,768,1.0,4.249097452297386,2.951232321946812,0.9363180414621558,True,4.949429,dense,3.986536034416517,2.6899147,0.6945551,bert.encoder.layer.0.attention.self.value,768,489.68246,768,58,0,1,0.4266273964747823,4.949429,98.937164,success,2.224731206893921,0.0009273160248994827,,1,4.949429035186768,2.14570689201355
5,18,Linear,0.05935046873663563,768,768,1.0,2.5187289832585806,2.2741376806625144,0.9173902945329678,True,7.9963346,dense,3.330654972288177,2.6828063,0.902891,bert.encoder.layer.0.attention.output.dense,768,481.73267,768,138,0,1,0.1292827965451461,7.9963346,60.244186,success,2.8277790546417236,0.0008858490618877113,,1,7.996334552764893,1.0391498804092407
6,22,Linear,0.05862470349307802,768,3072,4.0,3.3650493485067274,7.45406619457875,0.971182514789262,True,164.11298,dense,7.520376517964061,3.519089,2.2151432,bert.encoder.layer.0.intermediate.dense,768,3304.3728,768,223,0,1,0.15837541850857806,164.11298,20.134745,success,12.81065845489502,0.4609791338443756,,0,164.11297607421875,4.7908406257629395
7,25,Linear,0.03642155701880012,768,3072,4.0,3.5570825334329625,6.083595034355803,1.0007137646763915,True,51.318806,dense,6.342466818196642,3.4817839,1.7102766,bert.encoder.layer.0.output.dense,768,3032.3801,768,32,0,1,0.45203259986103106,51.318806,59.08906,success,7.163714408874512,0.39774763584136963,,0,51.31880569458008,9.074807167053223
8,31,Linear,0.044363007523705256,768,768,1.0,2.730538869282217,3.5620800287943224,0.9148950022449549,True,20.162003,dense,4.499448286807945,3.028259,1.3045337,bert.encoder.layer.1.attention.self.query,768,1067.2318,768,134,0,1,0.1494957888414176,20.162003,52.932827,success,4.4902119636535645,0.0006162847857922316,,1,20.162002563476562,2.4249444007873535
9,32,Linear,0.03231222393113464,768,768,1.0,2.707740933681536,4.150225386931108,0.9028875699158907,True,34.09778,dense,4.675157129263702,3.0280766,1.5327262,bert.encoder.layer.1.attention.self.key,768,1066.7839,768,110,0,1,0.16282670923886824,34.09778,31.286024,success,5.839330196380615,0.0010336199775338173,,0,34.0977783203125,2.7371580600738525
