,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.04166705691565331,768,768,1.0,2.897731610161417,4.044275857874998,0.9104767859469877,True,24.869637,dense,4.743650966379051,3.0401416,1.3956696,bert.encoder.layer.0.attention.self.query,767,1096.8353,768,92,1,1,0.19785219736519843,24.869637,44.103394,success,4.9869465827941895,0.0002142176526831463,,2,24.86963653564453,3.3984484672546387
3,14,Linear,0.04693506508206158,768,768,1.0,3.2023975208549578,5.020991550798083,0.9095386682657675,True,36.973026,dense,5.308514408567539,3.0334451,1.5678852,bert.encoder.layer.0.attention.self.key,768,1080.0524,768,87,0,1,0.23612179888042836,36.973026,29.2119,success,6.080544948577881,0.002186303259804845,,0,36.973026275634766,3.5835587978363037
4,15,Linear,0.09219127128273374,768,768,1.0,4.290795392718927,2.9811659501087044,0.9363172519716859,True,4.9520116,dense,4.008703507670294,2.6899278,0.69478166,bert.encoder.layer.0.attention.self.value,768,489.6975,768,57,0,1,0.43587649781367865,4.9520116,98.8886,success,2.225311517715454,0.0006023477762937546,,1,4.952011585235596,2.1659281253814697
5,18,Linear,0.0587996000620169,768,768,1.0,2.521142536476283,2.2765670586489652,0.9174017062588514,True,7.998162,dense,3.332099124046414,2.6828325,0.9029902,bert.encoder.layer.0.attention.output.dense,768,481.76178,768,138,0,1,0.1294882518390364,7.998162,60.234062,success,2.8281021118164062,0.00037828602944500744,,1,7.998161792755127,1.040245771408081
6,22,Linear,0.058935492890037855,768,3072,4.0,3.363625339722412,7.451547758161996,0.9711812946676266,True,164.1845,dense,7.517848345094113,3.5191605,2.2153323,bert.encoder.layer.0.intermediate.dense,768,3304.917,768,223,0,1,0.1582800598272388,164.1845,20.129288,success,12.81344985961914,0.46108001470565796,,0,164.1844940185547,4.790347099304199
7,25,Linear,0.036493241471594384,768,3072,4.0,3.516524280975561,6.0143692176796515,1.0007190040222373,True,51.323517,dense,6.280952367426668,3.4818234,1.7103164,bert.encoder.layer.0.output.dense,768,3032.657,768,31,0,1,0.45198110354232823,51.323517,59.08903,success,7.164043426513672,0.39770421385765076,,0,51.323516845703125,9.130620956420898
8,31,Linear,0.04428796340161778,768,768,1.0,2.7312059410417624,3.564585009285079,0.9150521345575507,True,20.189808,dense,4.50060059549611,3.0282736,1.3051323,bert.encoder.layer.1.attention.self.query,767,1067.2675,768,134,1,1,0.1495534150644844,20.189808,52.861694,success,4.493307113647461,0.00034716015215963125,,1,20.189807891845703,2.425370693206787
9,32,Linear,0.03232167660191154,768,768,1.0,2.7092273835873195,4.152766601168371,0.9028735026311537,True,34.105396,dense,4.677162688837156,3.0280628,1.5328232,bert.encoder.layer.1.attention.self.key,768,1066.7496,768,110,0,1,0.1629684366764635,34.105396,31.27803,success,5.839982509613037,0.0011597212869673967,,0,34.10539627075195,2.7382917404174805
