,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041603311345347505,768,768,1.0,2.8915394818596223,4.03452755571099,0.9104452719197498,True,24.84774,dense,4.737126845048965,3.0401933,1.395287,bert.encoder.layer.0.attention.self.query,767,1096.9661,768,94,1,1,0.1950974009727364,24.84774,44.14752,success,4.984750747680664,1.9402172256377526e-05,,2,24.847740173339844,3.354670524597168
3,14,Linear,0.04661058374376581,768,768,1.0,3.2044783322347805,5.027039594226688,0.9095060838409175,True,37.047108,dense,5.312739004930424,3.0335166,1.5687544,bert.encoder.layer.0.attention.self.key,768,1080.2305,768,87,0,1,0.23634488527672248,37.047108,29.158295,success,6.086633682250977,0.0018563118064776063,,0,37.0471076965332,3.58614444732666
4,15,Linear,0.09198209468273,768,768,1.0,4.257152664270418,2.9581245142024146,0.936311294907231,True,4.952903,dense,3.9910520927290833,2.6899326,0.69485986,bert.encoder.layer.0.attention.self.value,768,489.70267,768,58,0,1,0.42768509762489004,4.952903,98.87185,success,2.2255117893218994,0.0009699887596070766,,1,4.952902793884277,2.14753794670105
5,18,Linear,0.058992815926239395,768,768,1.0,2.52099084184482,2.2768691476752965,0.9173727821989076,True,8.00137,dense,3.3323932639753244,2.6829119,0.9031644,bert.encoder.layer.0.attention.output.dense,768,481.85,768,138,0,1,0.12947533873446498,8.00137,60.220936,success,2.828669309616089,0.0005436872015707195,,1,8.001370429992676,1.0404376983642578
6,22,Linear,0.05867033511656894,768,3072,4.0,3.3643120986276216,7.452579867474962,0.9711777778464423,True,164.12952,dense,7.518926779257473,3.5191107,2.2151868,bert.encoder.layer.0.intermediate.dense,768,3304.5374,768,223,0,1,0.15832604860506103,164.12952,20.133718,success,12.811304092407227,0.461005836725235,,0,164.1295166015625,4.790542125701904
7,25,Linear,0.03646862531078321,768,3072,4.0,3.5595461624467224,6.087582777342643,1.000716922638271,True,51.311317,dense,6.346001719283971,3.4817839,1.7102132,bert.encoder.layer.0.output.dense,768,3032.3813,768,32,0,1,0.45246811205652043,51.311317,59.09771,success,7.163191795349121,0.39766961336135864,,0,51.311317443847656,9.077798843383789
8,31,Linear,0.04418068248559659,768,768,1.0,2.7293254089581773,3.560599192219798,0.9148720352494659,True,20.163738,dense,4.498614170202629,3.0282893,1.3045712,bert.encoder.layer.1.attention.self.query,768,1067.3066,768,134,0,1,0.14939096183545422,20.163738,52.931984,success,4.490405082702637,0.00044747962965629995,,1,20.163738250732422,2.423966646194458
9,32,Linear,0.03253612374049708,768,768,1.0,2.7064581973955337,4.148749708595642,0.9028712777034656,True,34.11201,dense,4.67368394136884,3.028085,1.5329074,bert.encoder.layer.1.attention.self.key,768,1066.8042,768,110,0,1,0.16270440513281118,34.11201,31.273565,success,5.840548992156982,0.0008947497117333114,,1,34.11201095581055,2.7358968257904053
