,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041366108071163754,768,768,1.0,2.8925907745871084,4.036131650654732,0.9106483933689435,True,24.85046,dense,4.737800312527776,3.0401583,1.3953345,bert.encoder.layer.0.attention.self.query,766,1096.8774,768,94,2,1,0.19520583353825305,24.85046,44.139122,success,4.985023498535156,2.7138115910929628e-05,,2,24.850460052490234,3.355412244796753
3,14,Linear,0.046416829590546604,768,768,1.0,3.205469238737796,5.026617749710191,0.9095384529501848,True,36.99455,dense,5.312644495529264,3.0334723,1.5681379,bert.encoder.layer.0.attention.self.key,768,1080.1204,768,87,0,1,0.236451121604996,36.99455,29.196743,success,6.082314491271973,0.002191683044657111,,0,36.99454879760742,3.5866951942443848
4,15,Linear,0.09198209468273,768,768,1.0,4.257152664270418,2.9581245142024146,0.936311294907231,True,4.952903,dense,3.9910520927290833,2.6899326,0.69485986,bert.encoder.layer.0.attention.self.value,768,489.70267,768,58,0,1,0.42768509762489004,4.952903,98.87185,success,2.2255117893218994,0.0009699887596070766,,1,4.952902793884277,2.14753794670105
5,18,Linear,0.059246559025068035,768,768,1.0,2.5218314902332564,2.278519896994422,0.9175647142098402,True,8.007886,dense,3.3329784313358553,2.6829517,0.9035179,bert.encoder.layer.0.attention.output.dense,767,481.89413,768,138,1,1,0.12954689947753784,8.007886,60.17745,success,2.8298208713531494,0.00025180663214996457,,1,8.007885932922363,1.0409635305404663
6,22,Linear,0.05897530746793722,768,3072,4.0,3.361706619764329,7.445625240865972,0.9712129460582848,True,163.99657,dense,7.512286732536971,3.519172,2.214835,bert.encoder.layer.0.intermediate.dense,768,3305.0032,768,223,0,1,0.1581515728353906,163.99657,20.15288,success,12.806114196777344,0.46119236946105957,,0,163.99656677246094,4.788941383361816
7,25,Linear,0.036144558296161255,768,3072,4.0,3.561584320190349,6.091758394234381,1.000718573391072,True,51.334206,dense,6.349676291871379,3.4818783,1.7104069,bert.encoder.layer.0.output.dense,768,3033.0403,768,32,0,1,0.45282841084693204,51.334206,59.084198,success,7.164789199829102,0.39767932891845703,,0,51.334205627441406,9.081469535827637
8,31,Linear,0.044045205559046285,768,768,1.0,2.718308680150284,3.550519096708978,0.9150341880727911,True,20.237179,dense,4.487375997595535,3.0283222,1.3061501,bert.encoder.layer.1.attention.self.query,767,1067.3875,768,142,1,1,0.14419726121815066,20.237179,52.743885,success,4.498575210571289,0.00019373800023458898,,1,20.237178802490234,2.3345303535461426
9,32,Linear,0.03273605185372075,768,768,1.0,2.71128102924519,4.155730570462872,0.9030395473047734,True,34.10007,dense,4.6800787671801425,3.028117,1.5327554,bert.encoder.layer.1.attention.self.key,767,1066.8829,768,108,1,1,0.16466809381563502,34.10007,31.286825,success,5.839526653289795,0.0002468977472744882,,1,34.10007095336914,2.7702343463897705
