,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.04189795288469145,768,768,1.0,2.898893116451834,4.045731752026247,0.9104770013048048,True,24.866373,dense,4.744944536201204,3.0401514,1.3956126,bert.encoder.layer.0.attention.self.query,767,1096.8601,768,92,1,1,0.19797329276698342,24.866373,44.110176,success,4.986619472503662,0.0001431493292329833,,2,24.86637306213379,3.399550437927246
3,14,Linear,0.04670340011513552,768,768,1.0,3.2039626959821805,5.023862646445029,0.9095454148206923,True,36.984116,dense,5.310704511247042,3.0334494,1.5680153,bert.encoder.layer.0.attention.self.key,768,1080.0635,768,87,0,1,0.23628960326773957,36.984116,29.203442,success,6.081456661224365,0.0017162555595859885,,0,36.98411560058594,3.5849077701568604
4,15,Linear,0.09137422994786548,768,768,1.0,4.300962214893257,2.9873818980326075,0.9363259363668551,True,4.9497643,dense,4.014046383387731,2.6899314,0.69458455,bert.encoder.layer.0.attention.self.value,768,489.70132,768,57,0,1,0.43722312630752136,4.9497643,98.93427,success,2.224806547164917,0.0006313173798844218,,1,4.949764251708984,2.1677091121673584
5,18,Linear,0.058851143669337636,768,768,1.0,2.5209038983733945,2.2758232651193495,0.9174132615284568,True,7.9943037,dense,3.331755364984219,2.6828263,0.90278065,bert.encoder.layer.0.attention.output.dense,768,481.7549,768,138,0,1,0.12946793761467923,7.9943037,60.26227,success,2.8274199962615967,0.0006684159161522985,,1,7.9943037033081055,1.0402090549468994
6,22,Linear,0.05841558582548356,768,3072,4.0,3.363893529916323,7.451497068721592,0.9711894766597695,True,164.11206,dense,7.517888606437084,3.5191283,2.2151406,bert.encoder.layer.0.intermediate.dense,768,3304.6707,768,223,0,1,0.158298019170974,164.11206,20.136671,success,12.810623168945312,0.46110859513282776,,0,164.112060546875,4.790223598480225
7,25,Linear,0.036498586323306936,768,3072,4.0,3.559225084747093,6.0871550137379336,1.0007173532694367,True,51.315342,dense,6.345695345345886,3.4818275,1.7102473,bert.encoder.layer.0.output.dense,768,3032.686,768,32,0,1,0.45241135300184654,51.315342,59.099014,success,7.163472652435303,0.39762407541275024,,0,51.31534194946289,9.077291488647461
8,31,Linear,0.044379340626523045,768,768,1.0,2.730125067574277,3.5631870192375468,0.9148961505947293,True,20.190027,dense,4.498968776643425,3.0282366,1.3051369,bert.encoder.layer.1.attention.self.query,768,1067.1768,768,134,0,1,0.14946004181842348,20.190027,52.85663,success,4.493331432342529,0.0005634144181385636,,1,20.190027236938477,2.4243950843811035
9,32,Linear,0.03180527019047619,768,768,1.0,2.707902771099981,4.149786505729207,0.9028862780223944,True,34.07786,dense,4.675140047740851,3.028039,1.5324725,bert.encoder.layer.1.attention.self.key,768,1066.6913,768,110,0,1,0.16284213983127102,34.07786,31.30159,success,5.837624549865723,0.0012281787348911166,,0,34.07786178588867,2.737077236175537
