,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041366108071163754,768,768,1.0,2.8925907745871084,4.036131650654732,0.9106483933689435,True,24.85046,dense,4.737800312527776,3.0401583,1.3953345,bert.encoder.layer.0.attention.self.query,766,1096.8774,768,94,2,1,0.19520583353825305,24.85046,44.139122,success,4.985023498535156,2.7138115910929628e-05,,2,24.850460052490234,3.355412244796753
3,14,Linear,0.046416829590546604,768,768,1.0,3.205469238737796,5.026617749710191,0.9095384529501848,True,36.99455,dense,5.312644495529264,3.0334723,1.5681379,bert.encoder.layer.0.attention.self.key,768,1080.1204,768,87,0,1,0.236451121604996,36.99455,29.196743,success,6.082314491271973,0.002191683044657111,,0,36.99454879760742,3.5866951942443848
4,15,Linear,0.09198209468273,768,768,1.0,4.257152664270418,2.9581245142024146,0.936311294907231,True,4.952903,dense,3.9910520927290833,2.6899326,0.69485986,bert.encoder.layer.0.attention.self.value,768,489.70267,768,58,0,1,0.42768509762489004,4.952903,98.87185,success,2.2255117893218994,0.0009699887596070766,,1,4.952902793884277,2.14753794670105
5,18,Linear,0.05883730280743793,768,768,1.0,2.521332412263747,2.278199116298867,0.9175748360272447,True,8.008838,dense,3.33257021061283,2.6829512,0.9035695,bert.encoder.layer.0.attention.output.dense,767,481.89374,768,138,1,1,0.12950441513944755,8.008838,60.170246,success,2.829988956451416,9.306148422183469e-05,,1,8.008837699890137,1.0407129526138306
6,22,Linear,0.05882103100498093,768,3072,4.0,3.363660284074589,7.449512811229105,0.9712212715941496,True,163.94722,dense,7.516130703706767,3.5191946,2.2147043,bert.encoder.layer.0.intermediate.dense,768,3305.175,768,223,0,1,0.15828239987414058,163.94722,20.159994,success,12.804187774658203,0.4614105224609375,,0,163.9472198486328,4.791006565093994
7,25,Linear,0.03628423587211649,768,3072,4.0,3.5160105663634673,6.01344575504358,1.0007198652845681,True,51.322002,dense,6.280369859950975,3.4819062,1.7103037,bert.encoder.layer.0.output.dense,768,3033.2349,768,31,0,1,0.4518888376742676,51.322002,59.102036,success,7.163937568664551,0.3976660668849945,,0,51.32200241088867,9.132577896118164
8,31,Linear,0.043534989717352424,768,768,1.0,2.720760647298941,3.5524256713779128,0.9150585952920642,True,20.214996,dense,4.489575746099223,3.0283206,1.3056737,bert.encoder.layer.1.attention.self.query,767,1067.383,768,141,1,1,0.14491418848184698,20.214996,52.801544,success,4.4961090087890625,0.0001365779316984117,,1,20.214996337890625,2.3463869094848633
9,32,Linear,0.032667783274621026,768,768,1.0,2.710184547152327,4.153181171741537,0.9030653902428273,True,34.07491,dense,4.678265138064676,3.0281188,1.5324348,bert.encoder.layer.1.attention.self.key,767,1066.8877,768,108,1,1,0.16456258477705568,34.07491,31.310066,success,5.837371826171875,0.00024287002452183515,,1,34.07490921020508,2.7694320678710938
